time_ps,RMSD_conformation_A,heavy_geometric_radius_A,protein_CA_RMSD_A,ligand_EGFR_fit_RMSD_A,site_center_distance_A,series,included
2920.0,1.7304163,5.2750874,,,,free_replica_02_seed20260922,True
2930.0,1.8286412,5.4399805,,,,free_replica_02_seed20260922,True
2940.0,2.3926716,5.465275,,,,free_replica_02_seed20260922,True
2950.0,2.4437425,5.3599033,,,,free_replica_02_seed20260922,True
2960.0,2.155298,5.392604,,,,free_replica_02_seed20260922,True
2970.0,2.426737,5.333052,,,,free_replica_02_seed20260922,True
2980.0,2.6245215,5.1657796,,,,free_replica_02_seed20260922,True
2990.0,2.1194563,5.361491,,,,free_replica_02_seed20260922,True
3000.0,2.2884426,5.5042067,,,,free_replica_02_seed20260922,True
3010.0,2.2223425,5.4138875,,,,free_replica_02_seed20260922,True
3020.0,2.0108645,5.359712,,,,free_replica_02_seed20260922,True
3030.0,2.2730367,5.419865,,,,free_replica_02_seed20260922,True
3040.0,2.1631987,5.3769217,,,,free_replica_02_seed20260922,True
3050.0,1.6968673,5.4216967,,,,free_replica_02_seed20260922,True
3060.0,2.2455387,5.332197,,,,free_replica_02_seed20260922,True
3070.0,2.5141501,5.3952847,,,,free_replica_02_seed20260922,True
3080.0,2.3995626,5.380579,,,,free_replica_02_seed20260922,True
3090.0,2.2156959,5.366995,,,,free_replica_02_seed20260922,True
3100.0,1.854696,5.4496284,,,,free_replica_02_seed20260922,True
3110.0,2.491168,5.343197,,,,free_replica_02_seed20260922,True
3120.0,2.47134,5.3000174,,,,free_replica_02_seed20260922,True
3130.0,2.0677674,5.46364,,,,free_replica_02_seed20260922,True
3140.0,1.3387007,5.364443,,,,free_replica_02_seed20260922,True
3150.0,1.5070165,5.4165263,,,,free_replica_02_seed20260922,True
3160.0,1.3777875,5.2557364,,,,free_replica_02_seed20260922,True
3170.0,1.6516731,5.3130393,,,,free_replica_02_seed20260922,True
3180.0,1.9090226,5.2597666,,,,free_replica_02_seed20260922,True
3190.0,2.2370927,5.1821656,,,,free_replica_02_seed20260922,True
3200.0,1.63167,5.5216265,,,,free_replica_02_seed20260922,True
3210.0,1.6820459,5.435709,,,,free_replica_02_seed20260922,True
3220.0,1.8158708,5.47329,,,,free_replica_02_seed20260922,True
3230.0,1.9173771,5.435858,,,,free_replica_02_seed20260922,True
3240.0,1.6206819,5.3146906,,,,free_replica_02_seed20260922,True
3250.0,1.7369174,5.3818254,,,,free_replica_02_seed20260922,True
3260.0,1.8955092,5.316276,,,,free_replica_02_seed20260922,True
3270.0,2.2440178,5.416362,,,,free_replica_02_seed20260922,True
3280.0,2.1855962,5.4607034,,,,free_replica_02_seed20260922,True
3290.0,2.239099,5.428465,,,,free_replica_02_seed20260922,True
3300.0,2.4879854,5.370906,,,,free_replica_02_seed20260922,True
3310.0,2.2365115,5.407643,,,,free_replica_02_seed20260922,True
3320.0,2.3038204,5.4373355,,,,free_replica_02_seed20260922,True
3330.0,1.9500146,5.402933,,,,free_replica_02_seed20260922,True
3340.0,2.1657088,5.421743,,,,free_replica_02_seed20260922,True
3350.0,1.8738222,5.364731,,,,free_replica_02_seed20260922,True
3360.0,1.8049707,5.2998395,,,,free_replica_02_seed20260922,True
3370.0,1.548001,5.313964,,,,free_replica_02_seed20260922,True
3380.0,1.8951327,5.4455175,,,,free_replica_02_seed20260922,True
3390.0,2.1739783,5.313899,,,,free_replica_02_seed20260922,True
3400.0,2.0313516,5.454006,,,,free_replica_02_seed20260922,True
3410.0,2.5005174,5.3061957,,,,free_replica_02_seed20260922,True
3420.0,1.7391342,5.347399,,,,free_replica_02_seed20260922,True
3430.0,2.0822372,5.4354973,,,,free_replica_02_seed20260922,True
3440.0,1.8357141,5.433121,,,,free_replica_02_seed20260922,True
3450.0,2.228395,5.385131,,,,free_replica_02_seed20260922,True
3460.0,1.7088681,5.359559,,,,free_replica_02_seed20260922,True
3470.0,1.6943252,5.3304152,,,,free_replica_02_seed20260922,True
3480.0,2.0133443,5.394294,,,,free_replica_02_seed20260922,True
3490.0,2.3184917,5.417685,,,,free_replica_02_seed20260922,True
3500.0,2.3496718,5.2507353,,,,free_replica_02_seed20260922,True
3510.0,2.5316656,5.3077703,,,,free_replica_02_seed20260922,True
3520.0,2.469267,5.347169,,,,free_replica_02_seed20260922,True
3530.0,2.146105,5.261409,,,,free_replica_02_seed20260922,True
3540.0,2.0953794,5.3447156,,,,free_replica_02_seed20260922,True
3550.0,1.6051412,5.4078383,,,,free_replica_02_seed20260922,True
3560.0,1.7876322,5.4656887,,,,free_replica_02_seed20260922,True
3570.0,1.8125467,5.446554,,,,free_replica_02_seed20260922,True
3580.0,2.1373599,5.405588,,,,free_replica_02_seed20260922,True
3590.0,1.6228871,5.488365,,,,free_replica_02_seed20260922,True
3600.0,1.7569008,5.495201,,,,free_replica_02_seed20260922,True
3610.0,1.7249589,5.493206,,,,free_replica_02_seed20260922,True
3620.0,1.6992861,5.435689,,,,free_replica_02_seed20260922,True
3630.0,1.9436996,5.387256,,,,free_replica_02_seed20260922,True
3640.0,1.513111,5.465125,,,,free_replica_02_seed20260922,True
3650.0,1.5850725,5.415824,,,,free_replica_02_seed20260922,True
3660.0,1.5141506,5.3738317,,,,free_replica_02_seed20260922,True
3670.0,1.7397784,5.431478,,,,free_replica_02_seed20260922,True
3680.0,1.7371929,5.540729,,,,free_replica_02_seed20260922,True
3690.0,2.0017793,5.3511763,,,,free_replica_02_seed20260922,True
3700.0,1.5916312,5.536235,,,,free_replica_02_seed20260922,True
3710.0,1.5141716,5.411421,,,,free_replica_02_seed20260922,True
3720.0,1.8979168,5.4600525,,,,free_replica_02_seed20260922,True
3730.0,1.9649892,5.4130344,,,,free_replica_02_seed20260922,True
3740.0,1.9105825,5.332531,,,,free_replica_02_seed20260922,True
3750.0,1.3952477,5.4086256,,,,free_replica_02_seed20260922,True
3760.0,1.3768631,5.3255043,,,,free_replica_02_seed20260922,True
3770.0,1.624285,5.4587893,,,,free_replica_02_seed20260922,True
3780.0,2.0074136,5.3163185,,,,free_replica_02_seed20260922,True
3790.0,1.639809,5.4694586,,,,free_replica_02_seed20260922,True
3800.0,1.7877781,5.480262,,,,free_replica_02_seed20260922,True
3810.0,1.8581207,5.469317,,,,free_replica_02_seed20260922,True
3820.0,1.8233202,5.4840736,,,,free_replica_02_seed20260922,True
3830.0,1.9750319,5.3240914,,,,free_replica_02_seed20260922,True
3840.0,1.9453607,5.461878,,,,free_replica_02_seed20260922,True
3850.0,1.845741,5.4648376,,,,free_replica_02_seed20260922,True
3860.0,1.9117267,5.395412,,,,free_replica_02_seed20260922,True
3870.0,2.0121412,5.4744463,,,,free_replica_02_seed20260922,True
3880.0,1.7181646,5.307439,,,,free_replica_02_seed20260922,True
3890.0,1.9103436,5.4994707,,,,free_replica_02_seed20260922,True
3900.0,1.4866669,5.4572864,,,,free_replica_02_seed20260922,True
3910.0,1.7557569,5.4918327,,,,free_replica_02_seed20260922,True
3920.0,2.0158844,5.452754,,,,free_replica_02_seed20260922,True
3930.0,1.5843785,5.391875,,,,free_replica_02_seed20260922,True
3940.0,1.8434532,5.3358154,,,,free_replica_02_seed20260922,True
3950.0,2.002843,5.311038,,,,free_replica_02_seed20260922,True
3960.0,1.9526846,5.454632,,,,free_replica_02_seed20260922,True
3970.0,1.9928384,5.424063,,,,free_replica_02_seed20260922,True
3980.0,2.1529818,5.3902583,,,,free_replica_02_seed20260922,True
3990.0,1.9518046,5.3449254,,,,free_replica_02_seed20260922,True
4000.0,2.0497215,5.433622,,,,free_replica_02_seed20260922,True
4010.0,1.8993944,5.4691525,,,,free_replica_02_seed20260922,True
4020.0,1.7029171,5.4468136,,,,free_replica_02_seed20260922,True
4030.0,1.7006269,5.4231305,,,,free_replica_02_seed20260922,True
4040.0,1.9710385,5.2941046,,,,free_replica_02_seed20260922,True
4050.0,1.8506361,5.5686417,,,,free_replica_02_seed20260922,True
4060.0,2.0655808,5.3637557,,,,free_replica_02_seed20260922,True
4070.0,1.9493339,5.5101614,,,,free_replica_02_seed20260922,True
4080.0,1.7998941,5.503667,,,,free_replica_02_seed20260922,True
4090.0,1.8942325,5.5327134,,,,free_replica_02_seed20260922,True
4100.0,2.3026328,5.2128935,,,,free_replica_02_seed20260922,True
4110.0,1.8373966,5.4638076,,,,free_replica_02_seed20260922,True
4120.0,1.8230165,5.4270487,,,,free_replica_02_seed20260922,True
4130.0,1.9106731,5.5239162,,,,free_replica_02_seed20260922,True
4140.0,1.5509686,5.520806,,,,free_replica_02_seed20260922,True
4150.0,1.7194934,5.4240084,,,,free_replica_02_seed20260922,True
4160.0,1.9570534,5.509985,,,,free_replica_02_seed20260922,True
4170.0,1.7718587,5.452029,,,,free_replica_02_seed20260922,True
4180.0,1.8228222,5.4330297,,,,free_replica_02_seed20260922,True
4190.0,1.7227219,5.4316783,,,,free_replica_02_seed20260922,True
4200.0,1.5554938,5.46267,,,,free_replica_02_seed20260922,True
4210.0,2.0226681,5.5145082,,,,free_replica_02_seed20260922,True
4220.0,1.5468597,5.439865,,,,free_replica_02_seed20260922,True
4230.0,1.9934199,5.4610324,,,,free_replica_02_seed20260922,True
4240.0,1.731509,5.4153514,,,,free_replica_02_seed20260922,True
4250.0,1.7225927,5.42157,,,,free_replica_02_seed20260922,True
4260.0,2.298428,5.346424,,,,free_replica_02_seed20260922,True
4270.0,2.2411063,5.331809,,,,free_replica_02_seed20260922,True
4280.0,1.8859999,5.499952,,,,free_replica_02_seed20260922,True
4290.0,1.7742395,5.4753876,,,,free_replica_02_seed20260922,True
4300.0,1.6191041,5.4583592,,,,free_replica_02_seed20260922,True
4310.0,1.6975043,5.4811664,,,,free_replica_02_seed20260922,True
4320.0,2.0483904,5.4059596,,,,free_replica_02_seed20260922,True
4330.0,2.019324,5.408393,,,,free_replica_02_seed20260922,True
4340.0,1.5216732,5.391708,,,,free_replica_02_seed20260922,True
4350.0,1.6335704,5.376215,,,,free_replica_02_seed20260922,True
4360.0,1.6483313,5.34241,,,,free_replica_02_seed20260922,True
4370.0,1.465128,5.44931,,,,free_replica_02_seed20260922,True
4380.0,1.7190626,5.4075804,,,,free_replica_02_seed20260922,True
4390.0,1.5611138,5.415375,,,,free_replica_02_seed20260922,True
4400.0,1.528017,5.4159822,,,,free_replica_02_seed20260922,True
4410.0,1.8605742,5.499814,,,,free_replica_02_seed20260922,True
4420.0,1.7868781,5.496208,,,,free_replica_02_seed20260922,True
4430.0,1.786926,5.448473,,,,free_replica_02_seed20260922,True
4440.0,1.9357381,5.414715,,,,free_replica_02_seed20260922,True
4450.0,1.9447314,5.49464,,,,free_replica_02_seed20260922,True
4460.0,2.0000024,5.448824,,,,free_replica_02_seed20260922,True
4470.0,1.9657277,5.489622,,,,free_replica_02_seed20260922,True
4480.0,1.9572215,5.452347,,,,free_replica_02_seed20260922,True
4490.0,1.5951623,5.4926877,,,,free_replica_02_seed20260922,True
4500.0,1.698692,5.333059,,,,free_replica_02_seed20260922,True
4510.0,1.8394154,5.353477,,,,free_replica_02_seed20260922,True
4520.0,1.2567186,5.393265,,,,free_replica_02_seed20260922,True
4530.0,1.5456921,5.4825916,,,,free_replica_02_seed20260922,True
4540.0,1.8435024,5.451231,,,,free_replica_02_seed20260922,True
4550.0,1.87766,5.52956,,,,free_replica_02_seed20260922,True
4560.0,1.3456463,5.2534857,,,,free_replica_02_seed20260922,True
4570.0,1.6302764,5.4627056,,,,free_replica_02_seed20260922,True
4580.0,1.6474642,5.4133444,,,,free_replica_02_seed20260922,True
4590.0,1.609361,5.358689,,,,free_replica_02_seed20260922,True
4600.0,1.7601078,5.3902717,,,,free_replica_02_seed20260922,True
4610.0,1.6950493,5.4736686,,,,free_replica_02_seed20260922,True
4620.0,1.2343277,5.325001,,,,free_replica_02_seed20260922,True
4630.0,1.5571319,5.4419274,,,,free_replica_02_seed20260922,True
4640.0,1.7606694,5.4490194,,,,free_replica_02_seed20260922,True
4650.0,1.1919158,5.463305,,,,free_replica_02_seed20260922,True
4660.0,1.0122515,5.233164,,,,free_replica_02_seed20260922,True
4670.0,1.7882227,5.387056,,,,free_replica_02_seed20260922,True
4680.0,1.4625417,5.459476,,,,free_replica_02_seed20260922,True
4690.0,1.6787467,5.480883,,,,free_replica_02_seed20260922,True
4700.0,1.5359406,5.311525,,,,free_replica_02_seed20260922,True
4710.0,1.6898577,5.4321604,,,,free_replica_02_seed20260922,True
4720.0,1.6362013,5.4338827,,,,free_replica_02_seed20260922,True
4730.0,1.4326298,5.345545,,,,free_replica_02_seed20260922,True
4740.0,1.2983851,5.391117,,,,free_replica_02_seed20260922,True
4750.0,1.7345136,5.5178814,,,,free_replica_02_seed20260922,True
4760.0,1.6686859,5.442811,,,,free_replica_02_seed20260922,True
4770.0,1.7087445,5.475211,,,,free_replica_02_seed20260922,True
4780.0,1.8286978,5.4846945,,,,free_replica_02_seed20260922,True
4790.0,2.003284,5.3478975,,,,free_replica_02_seed20260922,True
4800.0,1.3154167,5.298625,,,,free_replica_02_seed20260922,True
4810.0,1.3914948,5.3686714,,,,free_replica_02_seed20260922,True
4820.0,1.3992724,5.2361293,,,,free_replica_02_seed20260922,True
4830.0,1.7654366,5.4653444,,,,free_replica_02_seed20260922,True
4840.0,1.8566138,5.244031,,,,free_replica_02_seed20260922,True
4850.0,2.2291174,5.417487,,,,free_replica_02_seed20260922,True
4860.0,2.7080698,5.1953306,,,,free_replica_02_seed20260922,True
4870.0,2.422907,5.4399633,,,,free_replica_02_seed20260922,True
4880.0,2.5245862,5.271929,,,,free_replica_02_seed20260922,True
4890.0,2.344752,5.2561,,,,free_replica_02_seed20260922,True
4900.0,2.333462,5.3899627,,,,free_replica_02_seed20260922,True
4910.0,1.818867,5.4241104,,,,free_replica_02_seed20260922,True
4920.0,2.036522,5.3906517,,,,free_replica_02_seed20260922,True
4930.0,1.9541998,5.309537,,,,free_replica_02_seed20260922,True
4940.0,1.5900184,5.4153595,,,,free_replica_02_seed20260922,True
4950.0,2.1930292,5.4770985,,,,free_replica_02_seed20260922,True
4960.0,2.2468219,5.2911325,,,,free_replica_02_seed20260922,True
4970.0,2.3705707,5.265103,,,,free_replica_02_seed20260922,True
4980.0,2.097494,5.36508,,,,free_replica_02_seed20260922,True
4990.0,2.624326,5.3046417,,,,free_replica_02_seed20260922,True
5000.0,2.134914,5.399365,,,,free_replica_02_seed20260922,True
5010.0,1.777359,5.3832893,,,,free_replica_02_seed20260922,True
5020.0,1.4422983,5.370483,,,,free_replica_02_seed20260922,True
5030.0,1.7988801,5.3381243,,,,free_replica_02_seed20260922,True
5040.0,1.7635738,5.4228063,,,,free_replica_02_seed20260922,True
5050.0,1.7832577,5.481393,,,,free_replica_02_seed20260922,True
5060.0,1.917436,5.3671246,,,,free_replica_02_seed20260922,True
5070.0,1.6586639,5.4270644,,,,free_replica_02_seed20260922,True
5080.0,2.3035307,5.282964,,,,free_replica_02_seed20260922,True
5090.0,1.8850136,5.3921003,,,,free_replica_02_seed20260922,True
5100.0,1.7963221,5.424206,,,,free_replica_02_seed20260922,True
5110.0,1.5400105,5.341761,,,,free_replica_02_seed20260922,True
5120.0,1.9691854,5.26303,,,,free_replica_02_seed20260922,True
5130.0,2.538292,5.2473736,,,,free_replica_02_seed20260922,True
5140.0,2.3059769,5.3120875,,,,free_replica_02_seed20260922,True
5150.0,1.675292,5.316058,,,,free_replica_02_seed20260922,True
5160.0,1.8608944,5.274688,,,,free_replica_02_seed20260922,True
5170.0,1.7035704,5.280206,,,,free_replica_02_seed20260922,True
5180.0,1.3889109,5.315389,,,,free_replica_02_seed20260922,True
5190.0,1.1865053,5.212495,,,,free_replica_02_seed20260922,True
5200.0,2.5344095,5.2790694,,,,free_replica_02_seed20260922,True
5210.0,2.579208,5.35047,,,,free_replica_02_seed20260922,True
5220.0,2.5805454,5.2817755,,,,free_replica_02_seed20260922,True
5230.0,2.5084262,5.2170925,,,,free_replica_02_seed20260922,True
5240.0,2.3628197,5.2453775,,,,free_replica_02_seed20260922,True
5250.0,2.6112595,5.3419456,,,,free_replica_02_seed20260922,True
5260.0,2.6775954,5.21134,,,,free_replica_02_seed20260922,True
5270.0,2.5926762,5.3639607,,,,free_replica_02_seed20260922,True
5280.0,2.3829973,5.079121,,,,free_replica_02_seed20260922,True
5290.0,2.6245713,5.2505016,,,,free_replica_02_seed20260922,True
5300.0,2.0930705,5.334923,,,,free_replica_02_seed20260922,True
5310.0,2.4660728,5.0282335,,,,free_replica_02_seed20260922,True
5320.0,2.713358,5.1432,,,,free_replica_02_seed20260922,True
5330.0,2.242783,5.3288765,,,,free_replica_02_seed20260922,True
5340.0,2.4216735,5.2052097,,,,free_replica_02_seed20260922,True
5350.0,2.4565759,5.300211,,,,free_replica_02_seed20260922,True
5360.0,2.3895702,5.2739706,,,,free_replica_02_seed20260922,True
5370.0,2.352241,5.3572855,,,,free_replica_02_seed20260922,True
5380.0,2.4696918,5.257045,,,,free_replica_02_seed20260922,True
5390.0,2.5286791,5.3414483,,,,free_replica_02_seed20260922,True
5400.0,2.5499167,5.096435,,,,free_replica_02_seed20260922,True
5410.0,2.3143096,5.2676897,,,,free_replica_02_seed20260922,True
5420.0,2.5109963,5.366866,,,,free_replica_02_seed20260922,True
5430.0,2.583202,5.4073467,,,,free_replica_02_seed20260922,True
5440.0,2.3787098,5.3402066,,,,free_replica_02_seed20260922,True
5450.0,2.364013,5.2214346,,,,free_replica_02_seed20260922,True
5460.0,2.2206302,5.2728405,,,,free_replica_02_seed20260922,True
5470.0,1.3109758,5.2265925,,,,free_replica_02_seed20260922,True
5480.0,1.3953571,5.304374,,,,free_replica_02_seed20260922,True
5490.0,1.7930186,5.302289,,,,free_replica_02_seed20260922,True
5500.0,2.1090946,5.1858244,,,,free_replica_02_seed20260922,True
5510.0,1.1830025,5.2470355,,,,free_replica_02_seed20260922,True
5520.0,1.4865054,5.2776995,,,,free_replica_02_seed20260922,True
5530.0,2.4807749,5.2524433,,,,free_replica_02_seed20260922,True
5540.0,0.9249547,5.396229,,,,free_replica_02_seed20260922,True
5550.0,2.471936,5.3157825,,,,free_replica_02_seed20260922,True
5560.0,2.2686634,5.325577,,,,free_replica_02_seed20260922,True
5570.0,2.530583,5.2438664,,,,free_replica_02_seed20260922,True
5580.0,2.551115,5.2568,,,,free_replica_02_seed20260922,True
5590.0,2.4193904,5.3098974,,,,free_replica_02_seed20260922,True
5600.0,1.5514,5.312412,,,,free_replica_02_seed20260922,True
5610.0,1.5888324,5.310805,,,,free_replica_02_seed20260922,True
5620.0,1.8247151,5.3334227,,,,free_replica_02_seed20260922,True
5630.0,1.7477459,5.3222365,,,,free_replica_02_seed20260922,True
5640.0,1.8104066,5.2576933,,,,free_replica_02_seed20260922,True
5650.0,1.8154917,5.3653054,,,,free_replica_02_seed20260922,True
5660.0,2.505149,5.33114,,,,free_replica_02_seed20260922,True
5670.0,2.3675542,5.364271,,,,free_replica_02_seed20260922,True
5680.0,2.6468263,5.3404884,,,,free_replica_02_seed20260922,True
5690.0,2.5070903,5.136137,,,,free_replica_02_seed20260922,True
5700.0,2.4750795,5.348515,,,,free_replica_02_seed20260922,True
5710.0,2.6685624,5.247409,,,,free_replica_02_seed20260922,True
5720.0,2.643208,5.191143,,,,free_replica_02_seed20260922,True
5730.0,2.3303423,5.3217416,,,,free_replica_02_seed20260922,True
5740.0,2.4241593,5.228293,,,,free_replica_02_seed20260922,True
5750.0,2.5180671,5.327894,,,,free_replica_02_seed20260922,True
5760.0,2.8186533,5.0615253,,,,free_replica_02_seed20260922,True
5770.0,2.5975754,5.2709413,,,,free_replica_02_seed20260922,True
5780.0,2.730594,5.1715918,,,,free_replica_02_seed20260922,True
5790.0,2.531344,5.26654,,,,free_replica_02_seed20260922,True
5800.0,2.6804492,5.112939,,,,free_replica_02_seed20260922,True
5810.0,2.3121336,5.3551583,,,,free_replica_02_seed20260922,True
5820.0,2.7965813,5.1050863,,,,free_replica_02_seed20260922,True
5830.0,2.439763,5.1476626,,,,free_replica_02_seed20260922,True
5840.0,2.2508655,5.3914614,,,,free_replica_02_seed20260922,True
5850.0,2.5338402,5.267155,,,,free_replica_02_seed20260922,True
5860.0,2.6023793,5.2681828,,,,free_replica_02_seed20260922,True
5870.0,2.6542296,5.242939,,,,free_replica_02_seed20260922,True
5880.0,2.5588217,5.107955,,,,free_replica_02_seed20260922,True
5890.0,2.6613016,5.1608233,,,,free_replica_02_seed20260922,True
5900.0,2.3388364,5.3536944,,,,free_replica_02_seed20260922,True
5910.0,2.0263495,5.2680607,,,,free_replica_02_seed20260922,True
5920.0,1.6550349,5.352473,,,,free_replica_02_seed20260922,True
5930.0,1.5718228,5.3986034,,,,free_replica_02_seed20260922,True
5940.0,1.5480349,5.3782077,,,,free_replica_02_seed20260922,True
5950.0,1.0371811,5.2479796,,,,free_replica_02_seed20260922,True
5960.0,1.0942208,5.320751,,,,free_replica_02_seed20260922,True
5970.0,1.0162915,5.2664547,,,,free_replica_02_seed20260922,True
5980.0,1.1985914,5.3801303,,,,free_replica_02_seed20260922,True
5990.0,1.2784865,5.4507313,,,,free_replica_02_seed20260922,True
6000.0,1.1341559,5.3361216,,,,free_replica_02_seed20260922,True
6010.0,1.1981643,5.343479,,,,free_replica_02_seed20260922,True
6020.0,1.2021137,5.3538566,,,,free_replica_02_seed20260922,True
6030.0,1.8498871,5.1720195,,,,free_replica_02_seed20260922,True
6040.0,1.8123808,5.167959,,,,free_replica_02_seed20260922,True
6050.0,2.1071186,5.250908,,,,free_replica_02_seed20260922,True
6060.0,2.4798882,5.1127057,,,,free_replica_02_seed20260922,True
6070.0,2.27725,5.200345,,,,free_replica_02_seed20260922,True
6080.0,2.4975486,5.2207828,,,,free_replica_02_seed20260922,True
6090.0,2.4265943,5.2647095,,,,free_replica_02_seed20260922,True
6100.0,2.4604144,5.334475,,,,free_replica_02_seed20260922,True
6110.0,2.3947508,5.2764883,,,,free_replica_02_seed20260922,True
6120.0,2.2921062,5.24508,,,,free_replica_02_seed20260922,True
6130.0,1.7370921,5.3383155,,,,free_replica_02_seed20260922,True
6140.0,1.5825154,5.25999,,,,free_replica_02_seed20260922,True
6150.0,1.5678294,5.239734,,,,free_replica_02_seed20260922,True
6160.0,1.4031167,5.171459,,,,free_replica_02_seed20260922,True
6170.0,1.519248,5.2116356,,,,free_replica_02_seed20260922,True
6180.0,1.6958798,5.3424997,,,,free_replica_02_seed20260922,True
6190.0,2.0336165,5.340168,,,,free_replica_02_seed20260922,True
6200.0,0.9437016,5.2599783,,,,free_replica_02_seed20260922,True
6210.0,0.80044574,5.128019,,,,free_replica_02_seed20260922,True
6220.0,0.9684395,5.2567663,,,,free_replica_02_seed20260922,True
6230.0,1.2199919,5.2869816,,,,free_replica_02_seed20260922,True
6240.0,1.6754608,5.1693764,,,,free_replica_02_seed20260922,True
6250.0,1.5450524,5.4378247,,,,free_replica_02_seed20260922,True
6260.0,1.3570589,5.392756,,,,free_replica_02_seed20260922,True
6270.0,0.7755755,5.1440706,,,,free_replica_02_seed20260922,True
6280.0,1.5960091,5.201375,,,,free_replica_02_seed20260922,True
6290.0,1.1149504,5.259905,,,,free_replica_02_seed20260922,True
6300.0,1.4936001,5.2453394,,,,free_replica_02_seed20260922,True
6310.0,1.2690066,5.2095375,,,,free_replica_02_seed20260922,True
6320.0,1.4077885,5.2835913,,,,free_replica_02_seed20260922,True
6330.0,0.864972,5.2451415,,,,free_replica_02_seed20260922,True
6340.0,0.89685094,5.329503,,,,free_replica_02_seed20260922,True
6350.0,0.84563017,5.207074,,,,free_replica_02_seed20260922,True
6360.0,1.5122126,5.337818,,,,free_replica_02_seed20260922,True
6370.0,1.3713188,5.1669216,,,,free_replica_02_seed20260922,True
6380.0,0.9343752,5.224721,,,,free_replica_02_seed20260922,True
6390.0,1.4590924,5.022642,,,,free_replica_02_seed20260922,True
6400.0,1.2540548,5.3652,,,,free_replica_02_seed20260922,True
6410.0,1.2997174,5.1991396,,,,free_replica_02_seed20260922,True
6420.0,1.608792,5.259882,,,,free_replica_02_seed20260922,True
6430.0,1.5327916,5.3120747,,,,free_replica_02_seed20260922,True
6440.0,1.2654281,5.3055644,,,,free_replica_02_seed20260922,True
6450.0,1.4046938,5.239966,,,,free_replica_02_seed20260922,True
6460.0,0.8007574,5.334921,,,,free_replica_02_seed20260922,True
6470.0,0.7170257,5.1687136,,,,free_replica_02_seed20260922,True
6480.0,1.4306158,5.3966804,,,,free_replica_02_seed20260922,True
6490.0,1.5288761,5.300069,,,,free_replica_02_seed20260922,True
6500.0,1.8189571,5.3353586,,,,free_replica_02_seed20260922,True
6510.0,1.6255723,5.3778033,,,,free_replica_02_seed20260922,True
6520.0,1.9516693,5.361594,,,,free_replica_02_seed20260922,True
6530.0,1.8780789,5.332873,,,,free_replica_02_seed20260922,True
6540.0,2.0902567,5.3804913,,,,free_replica_02_seed20260922,True
6550.0,1.9317868,5.328437,,,,free_replica_02_seed20260922,True
6560.0,1.7400515,5.2788076,,,,free_replica_02_seed20260922,True
6570.0,1.7739744,5.4046783,,,,free_replica_02_seed20260922,True
6580.0,1.6803234,5.425809,,,,free_replica_02_seed20260922,True
6590.0,1.9867164,5.3920717,,,,free_replica_02_seed20260922,True
6600.0,2.1037772,5.3551507,,,,free_replica_02_seed20260922,True
6610.0,2.184265,5.350239,,,,free_replica_02_seed20260922,True
6620.0,1.8096339,5.378761,,,,free_replica_02_seed20260922,True
6630.0,2.3331847,5.2320986,,,,free_replica_02_seed20260922,True
6640.0,2.728927,5.2761497,,,,free_replica_02_seed20260922,True
6650.0,2.4935014,5.2573614,,,,free_replica_02_seed20260922,True
6660.0,2.7127423,5.155985,,,,free_replica_02_seed20260922,True
6670.0,2.5582638,5.159914,,,,free_replica_02_seed20260922,True
6680.0,2.3999195,5.288463,,,,free_replica_02_seed20260922,True
6690.0,2.6494522,5.2595196,,,,free_replica_02_seed20260922,True
6700.0,2.1157959,5.2340984,,,,free_replica_02_seed20260922,True
6710.0,2.1837976,5.2866077,,,,free_replica_02_seed20260922,True
6720.0,2.6427672,5.2825146,,,,free_replica_02_seed20260922,True
6730.0,2.733251,5.0733967,,,,free_replica_02_seed20260922,True
6740.0,2.3423452,5.2289886,,,,free_replica_02_seed20260922,True
6750.0,1.9435483,5.1662884,,,,free_replica_02_seed20260922,True
6760.0,2.225177,5.243221,,,,free_replica_02_seed20260922,True
6770.0,2.4893107,5.2028503,,,,free_replica_02_seed20260922,True
6780.0,2.555854,5.189307,,,,free_replica_02_seed20260922,True
6790.0,2.082651,5.1666303,,,,free_replica_02_seed20260922,True
6800.0,0.9216081,5.223871,,,,free_replica_02_seed20260922,True
6810.0,0.85059655,5.3261137,,,,free_replica_02_seed20260922,True
6820.0,1.4158361,5.348665,,,,free_replica_02_seed20260922,True
6830.0,2.3485458,5.2222366,,,,free_replica_02_seed20260922,True
6840.0,2.204208,5.2785254,,,,free_replica_02_seed20260922,True
6850.0,2.0795982,5.1404977,,,,free_replica_02_seed20260922,True
6860.0,1.6781462,5.367504,,,,free_replica_02_seed20260922,True
6870.0,1.5800537,5.2905664,,,,free_replica_02_seed20260922,True
6880.0,2.2426014,5.334682,,,,free_replica_02_seed20260922,True
6890.0,1.660294,5.170764,,,,free_replica_02_seed20260922,True
6900.0,1.4395528,5.234122,,,,free_replica_02_seed20260922,True
6910.0,1.3964218,5.152598,,,,free_replica_02_seed20260922,True
6920.0,1.4385587,5.2434435,,,,free_replica_02_seed20260922,True
6930.0,1.2429203,5.324461,,,,free_replica_02_seed20260922,True
6940.0,1.6064953,5.1092386,,,,free_replica_02_seed20260922,True
6950.0,1.4035313,5.2101707,,,,free_replica_02_seed20260922,True
6960.0,1.7637415,5.273061,,,,free_replica_02_seed20260922,True
